ID,수요량
TEST_3493,218.23346
TEST_3494,67.54205
TEST_3495,504.6143
TEST_3496,105.69448
TEST_3497,99.794624
TEST_3498,634.96075
TEST_3499,58.85658
TEST_3500,52.98935
TEST_3501,939.71014
TEST_3502,188.25714
TEST_3503,1112.3322
TEST_3504,427.49213
TEST_3505,51.152336
TEST_3506,63.442383
TEST_3507,44.472187
TEST_3508,341.46457
TEST_3509,721.20795
TEST_3510,88.39467
TEST_3511,60.945965
TEST_3512,44.18153
TEST_3513,57.730015
TEST_3514,50.627884
TEST_3515,103.518456
TEST_3516,195.66617
TEST_3517,73.57573
TEST_3518,243.63824
TEST_3519,160.7595
TEST_3520,145.52565
TEST_3521,738.36914
TEST_3522,43.965847
TEST_3523,142.09572
TEST_3524,52.284866
TEST_3525,45.82968
TEST_3526,66.94917
TEST_3527,40.894524
TEST_3528,189.52335
TEST_3529,35.05846
TEST_3530,56.249336
TEST_3531,397.88812
TEST_3532,404.46188
TEST_3533,365.88882
TEST_3534,56.78215
TEST_3535,46.405735
TEST_3536,69.63563
TEST_3537,35.011276
TEST_3538,185.1086
TEST_3539,916.5838
TEST_3540,27.728115
TEST_3541,232.65955
TEST_3542,332.1339
TEST_3543,79.30355
TEST_3544,48.102356
TEST_3545,2186.8982
TEST_3546,49.182785
TEST_3547,202.93019
TEST_3548,120.73203
TEST_3549,40.13017
TEST_3550,40.197845
TEST_3551,58.89744
TEST_3552,269.27563
TEST_3553,574.79333
TEST_3554,112.30482
TEST_3555,115.73866
TEST_3556,100.17881
TEST_3557,78.0736
TEST_3558,354.20245
TEST_3559,189.25694
TEST_3560,31.931435
TEST_3561,173.47076
TEST_3562,98.19344
TEST_3563,51.999817
TEST_3564,133.6081
TEST_3565,41.06118
TEST_3566,60.955353
TEST_3567,540.8277
TEST_3568,1710.6776
TEST_3569,496.07147
TEST_3570,464.34366
TEST_3571,42.09222
TEST_3572,123.67853
TEST_3573,38.170002
TEST_3574,177.53235
TEST_3575,265.05426
TEST_3576,400.47174
TEST_3577,206.72057
TEST_3578,63.087368
TEST_3579,154.24216
TEST_3580,144.13603
TEST_3581,196.44582
TEST_3582,179.55101
TEST_3583,219.96915
TEST_3584,603.29895
TEST_3585,220.96846
TEST_3586,89.24131
TEST_3587,131.9198
TEST_3588,44.636375
TEST_3589,200.38734
TEST_3590,256.5834
TEST_3591,91.59954
TEST_3592,169.96309
TEST_3593,65.886284
TEST_3594,35.079338
TEST_3595,45.249233
TEST_3596,39.482292
TEST_3597,104.724495
TEST_3598,178.22964
TEST_3599,1617.2992
TEST_3600,61.178658
TEST_3601,38.041065
TEST_3602,174.10677
TEST_3603,305.68158
TEST_3604,103.55195
TEST_3605,116.47911
TEST_3606,72.11487
TEST_3607,195.88574
TEST_3608,174.72665
TEST_3609,64.71866
TEST_3610,28.474468
TEST_3611,460.195
TEST_3612,546.1611
TEST_3613,510.50092
TEST_3614,1206.7821
TEST_3615,209.09502
TEST_3616,113.82285
TEST_3617,38.273064
TEST_3618,355.49362
TEST_3619,213.85289
TEST_3620,39.406254
TEST_3621,299.39896
TEST_3622,426.14087
TEST_3623,43.681393
TEST_3624,65.54161
TEST_3625,33.558228
TEST_3626,81.03092
TEST_3627,317.74557
TEST_3628,191.22752
TEST_3629,476.7073
TEST_3630,435.10507
TEST_3631,32.487675
TEST_3632,192.4409
TEST_3633,32.14627
TEST_3634,105.35626
TEST_3635,67.67352
TEST_3636,65.87253
TEST_3637,164.60849
TEST_3638,982.33514
TEST_3639,687.5191
TEST_3640,74.3225
TEST_3641,70.69698
TEST_3642,348.30106
TEST_3643,195.17496
TEST_3644,389.4272
TEST_3645,258.07718
TEST_3646,67.94009
TEST_3647,165.11511
TEST_3648,58.811752
TEST_3649,53.69902
TEST_3650,57.98678
TEST_3651,46.335453
TEST_3652,149.78911
TEST_3653,702.0043
TEST_3654,1876.5299
TEST_3655,433.98145
TEST_3656,416.95786
TEST_3657,279.09344
TEST_3658,183.64767
TEST_3659,1868.9458
TEST_3660,242.03036
TEST_3661,551.83704
TEST_3662,58.879303
TEST_3663,383.03622
TEST_3664,88.95853
TEST_3665,432.71432
TEST_3666,29.462519
TEST_3667,1475.9834
TEST_3668,192.73323
TEST_3669,269.44492
TEST_3670,57.36662
TEST_3671,102.68089
TEST_3672,486.30826
TEST_3673,79.201546
TEST_3674,64.15688
TEST_3675,61.63912
TEST_3676,26.799307
TEST_3677,166.03212
TEST_3678,720.30524
TEST_3679,261.3702
TEST_3680,39.53448
TEST_3681,31.022903
TEST_3682,66.6036
TEST_3683,167.78746
TEST_3684,32.148598
TEST_3685,62.646923
TEST_3686,134.34396
TEST_3687,78.94875
TEST_3688,52.665607
TEST_3689,291.73962
TEST_3690,36.784954
TEST_3691,520.5912
TEST_3692,294.99155
TEST_3693,856.61206
TEST_3694,544.1439
TEST_3695,735.68787
TEST_3696,185.74348
TEST_3697,196.60301
TEST_3698,174.09857
TEST_3699,223.10461
TEST_3700,33.03392
TEST_3701,104.42361
TEST_3702,58.842083
TEST_3703,48.438572
TEST_3704,24.951658
TEST_3705,58.036793
TEST_3706,576.75916
TEST_3707,76.34101
TEST_3708,256.0984
TEST_3709,333.14517
TEST_3710,41.663857
TEST_3711,76.9184
TEST_3712,630.07153
TEST_3713,499.41125
TEST_3714,297.50455
TEST_3715,557.0699
TEST_3716,102.58652
TEST_3717,402.90247
TEST_3718,410.18866
TEST_3719,172.83421
TEST_3720,400.13785
TEST_3721,31.964691
TEST_3722,55.120686
TEST_3723,697.8438
TEST_3724,509.0419
TEST_3725,74.889404
TEST_3726,40.99485
TEST_3727,158.24823
TEST_3728,198.18222
TEST_3729,1400.5391
TEST_3730,254.90964
TEST_3731,151.7238
TEST_3732,75.86383
TEST_3733,41.239655
TEST_3734,354.8698
TEST_3735,45.226063
TEST_3736,51.08203
TEST_3737,70.27036
TEST_3738,205.84254
TEST_3739,82.69036
TEST_3740,91.18162
TEST_3741,38.740032
TEST_3742,90.62098
TEST_3743,227.92267
TEST_3744,33.197205
TEST_3745,418.17462
TEST_3746,453.6649
TEST_3747,548.749
TEST_3748,53.75828
TEST_3749,654.55853
TEST_3750,162.80212
TEST_3751,107.88058
TEST_3752,625.3006
TEST_3753,337.30783
TEST_3754,1377.364
TEST_3755,283.82507
TEST_3756,264.96475
TEST_3757,39.684647
TEST_3758,69.99275
TEST_3759,45.596325
TEST_3760,410.44177
TEST_3761,206.77701
TEST_3762,100.98803
TEST_3763,445.53967
TEST_3764,77.511345
TEST_3765,70.041985
TEST_3766,138.65688
TEST_3767,376.8568
TEST_3768,56.13769
TEST_3769,103.6926
TEST_3770,57.41947
TEST_3771,96.560616
TEST_3772,41.65973
TEST_3773,27.790365
TEST_3774,171.56577
TEST_3775,75.054794
TEST_3776,427.08844
TEST_3777,42.57302
TEST_3778,156.97574
TEST_3779,514.31494
TEST_3780,782.1327
TEST_3781,60.14091
TEST_3782,24.320364
TEST_3783,78.6658
TEST_3784,212.8969
TEST_3785,184.31659
TEST_3786,318.95905
TEST_3787,144.86168
TEST_3788,122.3981
TEST_3789,56.932404
TEST_3790,479.97513
TEST_3791,677.5865
TEST_3792,339.06787
TEST_3793,54.788322
TEST_3794,256.70584
TEST_3795,1443.2534
TEST_3796,56.89851
TEST_3797,49.62502
TEST_3798,70.92622
TEST_3799,311.7538
TEST_3800,33.508385
TEST_3801,884.2494
TEST_3802,186.0989
TEST_3803,60.001766
TEST_3804,336.5187
TEST_3805,108.80945
TEST_3806,284.92245
TEST_3807,450.04547
TEST_3808,40.448437
TEST_3809,167.4047
TEST_3810,382.44757
TEST_3811,129.40372
TEST_3812,788.93036
TEST_3813,387.83005
TEST_3814,408.7615
TEST_3815,58.456673
TEST_3816,810.277
TEST_3817,74.97565
TEST_3818,27.358385
TEST_3819,110.50842
TEST_3820,65.29531
TEST_3821,96.579254
TEST_3822,172.44691
TEST_3823,1579.9893
TEST_3824,127.7273
TEST_3825,57.055706
TEST_3826,53.729492
TEST_3827,46.86457
TEST_3828,127.57868
TEST_3829,299.44382
TEST_3830,99.79628
TEST_3831,126.06052
TEST_3832,26.112005
TEST_3833,36.394363
TEST_3834,67.80585
TEST_3835,620.2913
TEST_3836,182.23332
TEST_3837,467.89594
TEST_3838,85.66089
TEST_3839,213.19359
TEST_3840,385.91
TEST_3841,307.30823
TEST_3842,318.82132
TEST_3843,143.91144
TEST_3844,34.619595
TEST_3845,62.8257
TEST_3846,427.73715
TEST_3847,375.84787
TEST_3848,68.02317
TEST_3849,91.92116
TEST_3850,226.6675
TEST_3851,372.37088
TEST_3852,273.93048
TEST_3853,462.91037
TEST_3854,403.8874
TEST_3855,51.75331
TEST_3856,48.07377
TEST_3857,68.29692
TEST_3858,100.67505
TEST_3859,138.1964
TEST_3860,404.4959
TEST_3861,134.89589
TEST_3862,85.226364
TEST_3863,761.4116
TEST_3864,297.23233
TEST_3865,24.391523
TEST_3866,848.53577
TEST_3867,308.5158
TEST_3868,180.25151
TEST_3869,69.46956
TEST_3870,179.9349
TEST_3871,95.7653
TEST_3872,607.52545
TEST_3873,65.11508
TEST_3874,67.85541
TEST_3875,482.04507
TEST_3876,130.38007
TEST_3877,155.65881
TEST_3878,141.18309
TEST_3879,232.37196
TEST_3880,104.00068
TEST_3881,262.59778
TEST_3882,181.76927
TEST_3883,123.15078
TEST_3884,332.67667
TEST_3885,244.68208
TEST_3886,994.66614
TEST_3887,229.04263
TEST_3888,39.59749
TEST_3889,102.756
TEST_3890,47.61922
TEST_3891,43.699364
TEST_3892,66.07394
TEST_3893,1075.9307
TEST_3894,176.67433
TEST_3895,188.87
TEST_3896,178.06476
TEST_3897,178.04611
TEST_3898,66.44314
TEST_3899,56.978252
TEST_3900,26.170414
TEST_3901,470.94308
TEST_3902,54.20624
TEST_3903,309.7809
TEST_3904,317.28238
TEST_3905,282.368
TEST_3906,70.78241
TEST_3907,1854.7064
TEST_3908,322.7377
TEST_3909,55.96358
TEST_3910,1104.8595
TEST_3911,287.82693
TEST_3912,187.80783
TEST_3913,1210.5039
TEST_3914,405.44424
